,title,value
2519,breaking republican judge call for impeaching dangerous trump america is at stake,0.0
6746,democrat say trump agrees to work on immigration bill wall in dispute,1.0
5325,former trump aide nomination to be singapore envoy stalled over russia concern,1.0
3762,donald trump openly admits to america he ha no principle raging liar tweet,0.0
6868,house approves 8 billion in initial hurricane harvey relief,1.0
1471,texas moving to ban jew muslim and gay from adopting,0.0
4781,when asked if trump learned anything in detroit ben carson literally run away video,0.0
5175,after alabama upset democrat see new prospect in u s south,1.0
1534,turn the light off spicer literally hid in the bush from reporter after trump fired comey,0.0
7619,ex cia head say trump remark on russia interference disgraceful,1.0
684,new dramatic poll show just how much trump ha humiliated american detail,0.0
6280,south korea expects arm shale gas on u s agenda in trade talk,1.0
8779,kremlin say report trump disclosed intelligence are nonsense,1.0
7888,senior republican lawmaker want more sanction on russia,1.0
7374,mcconnell say u s debt ceiling debate could stretch into september,1.0
9349,u s plan new sanction for syria in near future treasury s mnuchin,1.0
9126,u s homeland security probe possible abuse in twitter summons case,1.0
968,what donald trump did on the golf course is p ssing off his white male base video,0.0
98,oops trump judicial nominee didn t tell congress about marriage to white house attorney,0.0
5160,donald trump jr want leak probe a congress russia probe press on,1.0
7863,republican voice growing doubt on u s healthcare bill s fate,1.0
3263,noam chomsky make one last request of obama trump is pissed video,0.0
2960,watch people interviewed explain why affordable care act is better than obamacare,0.0
6600,trump republican to showcase tax cut for business,1.0
5829,trump campaign aide met russian official in 2016 ny time,1.0
8293,trump legal team to file complaint over comey memo source say,1.0
7132,trump disbands business council after ceo quit in protest,1.0
1746,fox host loses it expertly rip trump s buy american policy apart video,0.0
6,fresh off the golf course trump lash out at fbi deputy director and james comey,0.0
6204,senate republican gain moment on tax reform budget measure,1.0
4732,privileged trump supporter cry discrimination when bakery won t make trump 2016 cake video,0.0
6692,u s to send over 3 000 troop to afghanistan mattis,1.0
7835,house panel to unveil self driving car legislation soon aide,1.0
1143,kellyanne conway trump jr spread false info about capitol shooter to blame it on liberal,0.0
9550,key democrat call flynn immunity request grave and momentous step,1.0
9634,trump team want more nafta access for u s good service lawmaker,1.0
8622,trump budget to increase growth by boosting investment labor force mnuchin,1.0
5755,democrat win bitter virginia governor s race in setback for trump,1.0
2358,trump suggests white anti semite not attacking jew who he think it is will make you sick,0.0
9521,trump press china on north korea ahead of xi talk,1.0
68,sean hannity get wrecked for yelling at time magazine for calling out trump s lie,0.0
3808,ana navarro unleashes epic tweetstorm explaining just how afraid we should be of president trump,0.0
7233,white house plan to release tax reform framework in september source,1.0
8846,comey invited to testify at u s senate next week,1.0
8617,u s derivative regulator split with white house over budget,1.0
8194,trump administration amends travel ban date to keep legal battle alive,1.0
5991,u s seek meeting soon to revive asia pacific quad security forum,1.0
1381,report foreign leader forced to praise trump s electoral win to get him to have a conversation,0.0
2860,trump just praised fox news rating and attacked cnn again then got crushed by twitter tweet,0.0
4518,hillary clinton s new tax plan will make trump s kid furious,0.0
7476,u s senator expands opioid probe to distributor drugmakers,1.0
8414,texas governor sign relaxed version of voter id legislation,1.0
8570,former cia chief say he warned moscow over election hacking,1.0
9591,ryan opposes trump working with democrat on healthcare,1.0
5135,exclusive senator cruz want to cap renewable fuel credit at 10 cent document,1.0
4978,even trump s new campaign manager demanded he release his tax video,0.0
5117,trump ally say mueller unlawfully obtained thousand of email,1.0
1135,gop put together secret talking point to defend trump they promptly get leaked image,0.0
4992,anti trump group ha placed detailed statue of him in 5 u s city video,0.0
2288,trump just told the military to do what it want in the middle east,0.0
2608,watch trump get his a handed to him by chris cuomo for cry fake news during broadcast,0.0
8881,senate confirms heather wilson a trump s air force secretary,1.0
7336,rosneft ceo u s sanction will backfire hurt u s energy major,1.0
1809,trump surrogate carter page being a russian agent isn t evidence of collusion video,0.0
6319,house republican to take up disaster funding thursday,1.0
6242,rouhani say iran will stay in nuclear deal only if it serf interest tv,1.0
1355,breaking fbi suspect jared kushner of being a russian stooge detail,0.0
4402,trump once tried to force his wife to be playboy s centerfold,0.0
6052,supreme court dismisses hawaii s challenge to trump travel ban,1.0
3242,watch deranged trump fan interrupt church service to accuse hillary of running a child sex ring,0.0
2137,cnn host stuns sean spicer with an onslaught of fact about obamacare repeal video,0.0
6349,turkey s erdogan say u s decision to suspend visa service upsetting,1.0
3881,breaking active shooter reported outside los angeles polling location 1 dead,0.0
1006,gop senator lash into kellyanne conway over trumpcare lie and it is epic video,0.0
6534,conservative firebrand defeat trump pick in alabama primary for u s senate,1.0
2238,the gop is quietly working on a new and vile way to sh t on american consumer,0.0
2236,trump sickeningly dare to claim he respect woman on twitter and get shredded for it,0.0
6955,ex military official urge u s judge to halt trump s transgender ban,1.0
5249,rep frank to resign after staff member complaint of harassment,1.0
649,old man on vacation angrily live tweet show he never watch,0.0
2064,nixon s counsel during watergate call out trump administration they re in cover up mode,0.0
3733,fox news to black hamilton actor shut up and stick to hip hop video,0.0
4279,trump just said he s a gentleman at the debate and everyone laughed at him video,0.0
4776,donald trump promise to break federal law force public school to teach patriotism video,0.0
2339,he s coming back obama returning to dc to lead the fight against donald trump and conservative are terrified screenshots,0.0
836,rnc official retweets article calling for sen john mccain to f cking die already,0.0
3145,fast food ceo confirms that minimum wage hike are good for business audio,0.0
2990,watch chinese state medium is literally laughing at american embarrassment trump,0.0
562,protester welcome trump home to his golden tower with the best resistance display yet image,0.0
6236,advocate for american held in iran worried by trump s hard line,1.0
3799,according to the new white house chief strategist liberal woman are just a bunch of dyke,0.0
2901,crowd scientist have bad news for trump over inauguration crowd size v woman s march,0.0
3025,we sh t you not game show host steve harvey given role in trump admin video,0.0
1743,breaking benghazi obsessed gop congressman jason chaffetz too scared to run for re election detail,0.0
3454,watch watergate reporter say trump lie and denies fact more than richard nixon ever did,0.0
4571,these bank are fighting the cycle of poverty in place the major bank won t go,0.0
6702,tillerson russia s lavrov discus syria ukraine middle east,1.0
1674,scott baio get his a handed to him by erin moran s family for disgusting comment about her death,0.0
9434,house freedom caucus signal support for healthcare bill with change,1.0
4527,dixie chick natalie maine unleashes hilarious twitter tirade against trump tweet,0.0
9341,many trump voter welcome u s air strike a show of strength,1.0
1955,donald trump shocked a group of woman have heard of one of the most famous woman in history video,0.0
3986,snl s head writer know what would have to be in hillary s email for her to lose image,0.0
3156,republican judge rule that doctor can freely refuse to treat people but only some people,0.0
9731,penny say making strong progress on republican healthcare bill,1.0
7893,illinois house enacts fy 2018 budget ending record impasse,1.0
3485,trump team allegedly offering government appointment to entertainment scout,0.0
7887,u s tap ex envoy to nato to resolve ukraine crisis,1.0
1337,trump busted giving the middle finger to italy s prime minister video,0.0
903,trudeau humiliates trump openly prefers to speak to other u s official instead,0.0
586,this old tweet from trump reveals the real reason he s trying to start a war,0.0
255,thanks to trump the u s economy lost job for the first time in 7 year,0.0
3842,trump get his a handed to him for whining about unfair protest against him,0.0
1649,man attack lexington student with machete for not being a republican,0.0
6209,firm behind trump dossier decline to respond to house panel s subpoena,1.0
2817,malia obama is getting political and standing up against trump,0.0
4040,helen mirren burn donald trump at woman s event and it s awesome,0.0
2462,john mccain trump s attack on the press are how dictator get started video,0.0
9255,u s secretary of state tillerson made 27 4 million last year at exxon company,1.0
821,breaking news john mccain diagnosed with serious illness american stunned,0.0
3720,nyc mayor reveals how he ll destroy trump s dangerous idea,0.0
4216,pennsylvania church demonstrates how to deal with a child molesting pastor,0.0
6567,self driving car advocate launch ad campaign to prod congress,1.0
7526,eu s juncker say ready to act over new u s sanction on russia,1.0
2296,lunatic huge backlash from lawmaker after trump s wiretap accusation,0.0
5659,risk ahead for u s tax push a dispute linger trump return,1.0
4660,this duck dynasty star want to baptize donald trump and it s a crazy a it sound video,0.0
8936,u s house pass bill to fund government through september,1.0
4586,elizabeth warren kkk support trump more than the leader of his own party do video,0.0
7973,senate intelligence panel will see comey trump memo,1.0
2543,trump want more white house staffer what he want them to do is shameful tweet,0.0
6663,attorney general session step up anti sanctuary rhetoric after setback,1.0
7074,britain welcome trump s renewed commitment to afghanistan,1.0
4836,mexico s former first lady rip trump visit say mexican repudiate his hate,0.0
3047,senate democrat force gop to reveal how they ll f ck american over during midnight vote,0.0
9104,trump urge u n reform to make u s investment worthwhile,1.0
964,california single payer health care bill shelved and people aren t happy,0.0
2644,busted melania trump wanted to use her role a first lady to personally profit,0.0
7334,trump sign russia sanction bill moscow call it trade war,1.0
771,republican official caught exposing himself attack police officer,0.0
6417,federal judge refuse to overturn trump pardon of arpaio,1.0
4723,these two fantastic tweet perfectly show the main difference between hillary and trump,0.0
2263,explosive new report prof trump hotel linked to iranian terror organization,0.0
2680,kellyanne conway throw a massive hissy fit on fox after getting caught making up fake terrorist attack,0.0
33,trump only care about trump why he is recognizing jerusalem today,0.0
4841,report trump s modeling agency is a cover for human trafficking,0.0
1703,trump won t give sean spicer the boot because that guy get great rating,0.0
5340,democrat cite drafting error in proposed capital rule amendment,1.0
1224,paul ryan responds to trump s loyalty request to comey this is beyond pathetic detail,0.0
7792,trump jr s russia email could trigger probe under election law,1.0
4064,top lawyer go after trump offer to defend his accuser for free tweet,0.0
46,breaking michael flynn crack will testify to mueller against trump himself,0.0
8222,senator unveil road map for self driving car legislation,1.0
5059,u s tax bill may face lawsuit with long odds but political payoff,1.0
6446,senate confirms fcc chairman to new five year term,1.0
9852,meal on wheel america see surge in donation after u s budget,1.0
4882,trump s doctor make bizarre confession video,0.0
3028,trump just got ripped to f cking shred after telling american to believe putin again tweet,0.0
2135,meet the woman who took down evangelical pedophile josh duggar,0.0
2383,trump attack the failing new york time but the internet set him straight about who s failing tweet,0.0
3423,scientist scramble to copy climate data before trump can make it all disappear,0.0
3055,no conservative the golden shower trump story isn t an elaborate 4chan hoax,0.0
948,mark hamill ha the best response to trump s sexist attack on mika brzezinski,0.0
3305,watch keith olbermann tell fool who voted for trump to wave goodbye to their social security,0.0
4378,last republican reagan trash gop say nancy would have voted for hillary clinton,0.0
1903,inventor of the worldwide web just destroyed trump s disgusting bill to sell internet history,0.0
6521,u s senate confirms heath tarbert to be an assistant treasury secretary,1.0
4709,trump supporter go off the rail hillary s place is in front of a firing squad video,0.0
580,marco rubio call out trump for his refusal to acknowledge the heinous white supremacist violence,0.0
442,trump administration is already talking about withholding harvey aid,0.0
8350,taking a tough stance on summer conservative in u s house,1.0
2611,twitter trash draft dodger donald trump after disgusting attack on john mccain tweet,0.0
3223,republican asks trump to roll back protection against rape on college campus,0.0
5779,democrat ralph northam win virginia governor s race medium,1.0
5215,nuclear plan backer denies inauguration day text with top trump aide,1.0
8147,individual travel scrapped under trump s new cuba policy,1.0
5673,trump say north korea s kim insulted him by calling him old,1.0
83,donald trump is destroying the country s reputation and here s proof,0.0
9273,insurance medical group urge trump to keep funding obamacare subsidy,1.0
4246,hillary shuts down trump supporter calling her husband a rapist at rally video,0.0
2596,alert republican push bill to split ninth circuit court in response to ruling against trump,0.0
6882,mexico el salvador guatemala urge protection for u s dreamer,1.0
8493,clinton say trump campaign likely guided russian before u s election,1.0
4487,georgia trump supporter preparing for civil war if hillary clinton win election audio,0.0
8637,chicago launch ad campaign to counter trump s immigration effort,1.0
2831,madeleine albright i will register a a muslim in solidarity,0.0
3106,president obama say he belief the affordable care act will survive trump video,0.0
9772,key conservative lawmaker say making headway on healthcare bill,1.0
5105,trump u s ha no choice but to deal with north korea arm challenge,1.0
283,trump lash out at puerto ricans call them ingrate in self congratulatory tweet,0.0
1397,despite being warned trump immediately give saudi host an insulting middle finger gesture,0.0
439,despicable trump announces an end to daca will kick 800 000 kid out,0.0
4995,fbi warns republican do not leak clinton email file,0.0
5214,u s military must accept transgender recruit by jan 1 judge rule,1.0
7,trump said some insanely racist stuff inside the oval office and witness back it up,0.0
1894,member of intel committee say russia scandal could result in jail time,0.0
2102,jake tapper burn trump with bill maher he is empirically indecent video,0.0
9495,trump to hold town hall meeting with about 50 business leader,1.0
86,new accuser confirms she got roy moore banned from the mall video,0.0
2937,congratulation republican you got played,0.0
7635,mccain illness deprives senate of crucial vote trump critic,1.0
3604,colbert perfectly explains the horror of a world where you can t block trump video,0.0
2499,lol putin is angry now because trump get more medium coverage in russia than he doe,0.0
423,trump humiliated a daca decision practically kill his presidency detail,0.0
9690,for trump it wa the lost art of the deal,1.0
6771,ryan say tax reform outline reflects consensus of lawmaker administration,1.0
482,even a trump rip their country on twitter mexico offer help with hurricane harvey,0.0
8654,trump want more u s israeli trade with narrower u s deficit,1.0
1481,warren drag trump sideways in brutal commencement speech it s beautiful video,0.0
6857,facebook say likely russian based operation funded u s ad with political message,1.0
9389,italy say support u s strike on syria,1.0
9409,ex u s attorney bharara take aim at trump with criticism and joke,1.0
9854,trump travel ban band take to stage in texas capital,1.0
7187,trump on twitter aug 14 luther strange merck pharma charlottesville,1.0
1218,this lawyer just obliterated the gop s interpretation of comey s remark tweet,0.0
1388,watch fox news host furiously directs staff to stop video of trump s embarrassing curtsy to saudi king,0.0
8403,putin s dinner with michael flynn i did not even really talk to him,1.0
9267,trump say nato not obsolete reversing campaign stance,1.0
3175,breaking naacp stage major sit in at office of trump pick for attorney general,0.0
2954,insane trump ally claim he s victim of russian style assassination attempt video,0.0
9160,u s iran trade barb over landmark 2015 nuclear deal,1.0
6318,mattis slam false report on trump request for nuclear arm hike,1.0
8136,republican debating remedy for corporate tax avoidance,1.0
8859,kremlin say hope comey firing will not hurt russia u s tie,1.0
9413,highlight the trump presidency on april 13 at 9 30 p m edt 0130 gmt on friday,1.0
4465,huffpo just dropped the mic on internet poll saying trump crushed hillary in last night s debate,0.0
1097,watch medium critic tear megyn kelly apart for spreading alex jones virus to her viewer video,0.0
4812,trump foreign policy guru jesus say this is the last election if you don t vote trump video,0.0
1601,melania just liked a tweet that show just how much she hate her husband detail,0.0
6639,trump say sign new order to widen sanction against north korea,1.0
4872,the n word fly a racist attack 49er s quarterback for protesting police treatment of black,0.0
4234,giuliani get caught lying about not seeing hillary in nyc in response to 9 11,0.0
5035,exclusive state department tell refugee agency to downsize u s operation,1.0
881,world leader decide they don t need the u s to move forward on climate change,0.0
174,do something trump panic a mueller s investigation close in on him,0.0
1095,trump say he doesn t have any investment in russia he must ve forgot about this one,0.0
7821,senate panel set hearing for trump tax nominee,1.0
1568,watch kellyanne conway bash american who oppose trumpcare they are jeering from the cheap seat,0.0
9879,trump budget would slash cleanup of hazardous waste site by 30 percent,1.0
4991,watch trump s desperate spokeswoman push hillary brain disease conspiracy,0.0
2234,watch republican rep tell poor american to use emergency room a their healthcare coverage,0.0
1824,united just took a disgusting step to smear the victim at the heart of viral pr disaster,0.0
9328,tillerson cite russian inaction a helping to fuel syrian poison gas attack,1.0
3536,new poll show republican hilariously abandoning the free market embracing fascism image,0.0
3415,not a single d c public school marching band will participate in trump s inauguration,0.0
6440,the press branded the enemy by trump increasingly trusted by the public reuters ipsos poll,1.0
8019,obamacare tax stand if senate fails to adopt health bill brady,1.0
8467,paris mayor say trump climate withdrawal a mistake with fatal consequence,1.0
1515,dan rather blast gop for protecting trump give them a tongue lashing they ll never forget video,0.0
9046,trump u s tax plan will not manage to pay for itself with growth expert,1.0
9175,white house defends portrayal of armada push toward korean peninsula,1.0
4226,watch anderson cooper stupefies trump s campaign manager with a preschool math lesson,0.0
4639,unc campus police laugh in rape victim s face because football,0.0
4460,millionaire sean hannity tried to fake being middle class get destroyed on twitter tweet,0.0
9905,trump eye flexible islamic state war fund guantanamo upgrade,1.0
7046,police use pepper spray to disperse protester at trump s phoenix rally,1.0
9611,fda nominee move to untangle potential conflict of interest,1.0
778,trump administration get ready to come after cannabis detail,0.0
3105,donald trump just threw 60 year of inaugural tradition out the window and something s fishy,0.0
9861,u s appeal to higher court over ruling against trump s revised travel ban,1.0
1565,here s the disgusting propaganda the white house plan to use to smear sally yates russia testimony detail,0.0
2857,trump plan to issue executive order allowing cia to use torture,0.0
5155,nominee for u s epa chemical safety withdraws bloomberg,1.0
3987,even trump supporting gopers are railing against comey for influencing the election,0.0
1904,trump voter panicking after realizing border wall will put her house in mexico video,0.0
9244,highlight the trump presidency on april 13 at 9 30 p m edt 0130 gmt on friday,1.0
3849,the daily show s hasan minaj break character and admits he s scared for his family video,0.0
8283,trump say comey testimony showed no obstruction,1.0
1879,trump s administration wa just caught up in prostitution scandal here s how it went down detail,0.0
9145,trump republican face tricky task of averting u s government shutdown,1.0
2724,watch kellyanne conway throw hissy fit over democrat blocking trump s nominee,0.0
6974,new russian ambassador to u s call for resumed military contact,1.0
8554,u s lawmaker reintroduce bill to end restriction on cuba travel,1.0
8004,senate to push ahead with healthcare vote this week nbc,1.0
2515,corey lewandowski is apparently using trump s twitter account to get job detail,0.0
6103,trump considers fed s powell economist taylor to lead central bank,1.0
2019,ivanka trump get buried by people calling her out for letting her dad kill woman s healthcare,0.0
7558,factbox what might be in senate s mystery healthcare bill,1.0
5401,house ethic panel launch wide ranging probe into sexual harassment claim,1.0
371,here s what company admit they will really do with money they save from trump s tax break,0.0
2078,conservative blast tomi lahren for being a hypocritical shill suspend her show,0.0
1364,david letterman shred the goon in the white house it make me sick that trump represents u,0.0
1448,erik erikson trump s russia leak is actually far worse than what is being reported detail,0.0
4372,obama girl are going to be bridesmaid so conservative called them n s screenshots,0.0
6752,difficult to cut u s corporate tax rate below 26 percent study,1.0
7463,u s lawmaker request investigation into threat to alaska senator over healthcare vote,1.0
2209,watch msnbc host hilariously informs republican men why they should pay for prenatal care,0.0
2509,watch jake tapper teach trump the difference between conspiracy theory and real news,0.0
9761,tillerson pledge safe area for refugee more pressure on islamic state,1.0
8804,trump did not ask former fbi director comey to pledge loyalty white house,1.0
6579,blackrock fee in limbo over donation to u s presidential candidate,1.0
9715,transcanada keystone xl rejection lawsuit dropped arbitrator,1.0
4585,trump s buddy putin once said he could destroy the u s in le than a half hour,0.0
3153,trump just admitted he mindlessly parrot russian propaganda and twitter kicked his teeth in tweet,0.0
3668,incompetent trump begged thanksgiving guest for advice on who should be secretary of state,0.0
420,cnn and msnbc destroy trump black out his fact free tax reform speech tweet,0.0
7734,supreme court give hawaii until tuesday to answer trump travel ban motion,1.0
7030,white house call trump s relationship with republican lawmaker fine,1.0
2080,watch rep adam schiff draw a brilliant and damning map of event connecting trump to russia,0.0
8502,va chief press congress to make it easier to fire worker for misconduct,1.0
8393,trump complicates travel ban case by grumbling at justice department,1.0
9103,top u s official to testify in trump russia probe reboot,1.0
8282,house freedom caucus chief call for u s tax reform plan by end july,1.0
9911,proposed cut to state dept budget worry house foreign affair chair,1.0
2708,watch kellyanne conway blame muslim refugee for massacre that literally never happened,0.0
229,trump just made a major threat to the press jake tapper s response is perfect video,0.0
2210,sean spicer just gave trump credit for something obama did white house desperate tweet,0.0
1353,politico just threw major shade at trump over merkel s meeting with obama ahead of nato summit,0.0
7428,hundred of county at risk for no obamacare insurer in 2018,1.0
9149,highlight the trump presidency on april 21 at 6 12 p m edt 2212 gmt,1.0
7567,trump praise work on british trade deal say eu protectionist,1.0
9238,trump administration say no u s trading partner manipulate currency,1.0
2098,trump voter shocked that he s gutting meal on wheel the rest of u aren t video,0.0
1995,watch legendary reporter ted koppel tell hannity right to his face he s bad for america video,0.0
686,mueller brings in bribery specialist to crack open trump s russian piggy bank,0.0
7459,lawmaker say ross defers to trump on u s steel tariff timing,1.0
1522,breaking comey wa troubled by evidence of collusion with russia when trump fired him,0.0
2497,watch nbc reporter call trump out for lying repeatedly during live press conference,0.0
9344,sec halt some enforcement of conflict mineral rule amid review,1.0
2773,trump executive order mandate two regulation cut for every new one created,0.0
8967,budget deal may map u s congress road ahead via trump bypass,1.0
246,charlottesville 3 0 nazi descend upon college town for another torch lit rally tweet image,0.0
5675,trump and vietnam s president underscore free and open access to south china sea,1.0
3768,trump admits he lied about ford moving auto job to mexico,0.0
5489,senate republican shove tax bill ahead a democrat fume,1.0
7006,u s opposes changing nj senator menendez s corruption trial schedule,1.0
4908,chicago police dept point out two huge flaw in trump s chicago violence lie,0.0
770,republican are trying to destroy the senate a we know it taking away your vote here s how,0.0
1449,white house defends trump by admitting he s an idiot claim he wasn t aware of intel source or method video,0.0
6125,trump administration weighs tighter vetting for woman child refugee source,1.0
3923,trump gop facing cataclysmic disaster in nevada early vote tally show,0.0
9805,u s congressman asks dod to investigate transdigm s practice,1.0
2579,the federal election commission just told trump they re done with his voter fraud lie,0.0
5959,mercury partner say firm cooperating with mueller s russia probe,1.0
3989,veteran spy trump trading secret info with russian,0.0
1351,under the gop s health care bill premium could rise by up to 850 for low income older american,0.0
4187,law order svu to air episode based on donald trump child sex abuse case,0.0
399,florida gop official tried to murder a teen with a claw hammer refuse to resign,0.0
9087,factbox u s congress investigates link between trump and russia,1.0
3710,the trump administration is already taking aim at internet freedom detail,0.0
3214,watch cnn host humiliates trump supporter for lying about mormon tabernacle choir singer,0.0
9602,highlight the trump presidency on march 31 at 6 19 p m edt,1.0
4329,michelle obama make the white house garden permanent so racist called her a gorilla,0.0
9295,israeli cabinet minister welcome spicer s apology over hitler remark,1.0
8984,u s congress secures health benefit for coal miner,1.0
4284,van jones unapologetically call donald trump a superpredator he s confessing to sexual assault video,0.0
5938,trump chief of staff s civil war comment spark criticism,1.0
2690,trump go on unhinged early morning twitter tirade attack federal judge over muslim ban,0.0
434,south dakota republican rig upcoming election for herself by personally purging democratic voter,0.0
8613,u s farm group oppose trump s cut to agriculture spending,1.0
5236,trump senior aide dina powell to resign early next year white house,1.0
427,senate say enough of trump s racism will force him to go on legal record condemning white supremacist,0.0
8028,leading u s senator urge change in foreign investment rule,1.0
2707,south park creator give up say donald trump is too stupid for their show to mock video,0.0
1737,patriot white house group photo sure to infuriate trump after obama comparison surface,0.0
5556,haitian in u s malign trump decision to send them back home,1.0
6295,congressman seek probe of chartered flight by u s energy secretary,1.0
1112,hillary s campaign account hasn t tweeted since nov 7 and now it s beautifully trolling donald trump,0.0
158,watch gop senator almost knock over american flag a he dodge indictment question video,0.0
1160,trump boast about opening of first new coal mine of his presidency tweet,0.0
3884,trump try to manipulate nevada vote and get shut down hard,0.0
3996,ohio democratic headquarters vandalized with literal load of sh t tweet,0.0
4278,breaking trump s campaign manager say she might leave the campaign video,0.0
8453,california other state vow to lead a trump exit paris climate pact,1.0
8535,trump end nine day overseas trip with a flourish a trouble loom at home,1.0
7210,north korea say nearly 3 5 million volunteer for people s army a tension rise,1.0
1015,supreme court smack down religious nut make them put same sex parent name on birth certificate,0.0
7416,trump replaces chief of staff priebus with retired general kelly,1.0
9022,trump say wa psyched to terminate nafta but reconsidered,1.0
4069,major trump donor say rape is just regret,0.0
9679,fight erupt at pro trump rally on california beach,1.0
532,resignation letter to donald trump ha secret message to resistance,0.0
2471,snowflake trump kick off campaign rally by attacking the fake news medium,0.0
3436,these damning tweet are exactly why trump should lose his twitter account now,0.0
6941,trump will announce decision on immigrant child on tuesday white house,1.0
1622,trump just got wrecked by chelsea clinton over his dumbass slavery remark tweet video,0.0
6725,trump say immigration deal with democrat close without border wall,1.0
3467,number prove trump a liar record job growth will be the legacy of obama administration detail,0.0
8134,trump lawyer say president not informed he is under investigation,1.0
8239,u s federal government can pay bill through early september mnuchin,1.0
2524,rand paul seriously just told u those investigation into hillary were partisan witch hunt,0.0
1721,the white house just tried to pretend trump wa winning immediately regret it detail,0.0
2425,trump just tried to compliment democrat keith ellison ellison s response is all of u tweet,0.0
929,gop just demanded hillary clinton give them a plan to fix healthcare and got roasted alive tweet,0.0
9226,japan to discus broad econ framework with u s not bilateral fta aso,1.0
5133,republican have finalized compromise u s tax bill chief house tax writer,1.0
7466,european business working in russia slam proposed u s sanction,1.0
9573,u s commerce s ross say hope to trigger nafta talk countdown by next week,1.0
6841,white house budget chief say any tax package would be retroactive,1.0
3341,gop rep s replacement for obamacare is child abuse video,0.0
7474,republican kill border tax focus on corporate rate cut,1.0
1473,alec baldwin and melissa mccarthy probably just put the final nail in sean spicer s coffin video,0.0
1014,trump explodes in morning meltdown accusing president obama of treason,0.0
8001,iran s zarif rap u s supreme court s partial revival of travel ban,1.0
8394,u s top court again fault north carolina on voting right,1.0
6231,danger of war germany warns after trump s move on iran nuclear deal,1.0
3726,reince priebus say we are going forward with trump s completely asinine terrorism plan,0.0
7094,bannon s exit not seen to signal trump shift to center,1.0
1763,kid asks trump to sign his hat at egg roll trump throw hat into crowd video,0.0
5546,jpmorgan s dimon say trump likely to be a one term president,1.0
7683,republican senator hope to kill class action rule within week,1.0
8273,some republican lawmaker urge trump not to reverse cuba opening,1.0
991,trump throw hissy fit after new york time report that he doesn t know what s in his own healthcare bill,0.0
7219,chicago school budget count on uncertain funding,1.0
8431,trump economic adviser cohn say coal can be competitive again cnbc,1.0
1478,lindsey graham trump should be treated with the same respect republican gave obama,0.0
9741,senate confirms trump nominee to be israel envoy,1.0
4910,hilarious what a trump ad for black voter would really look like video,0.0
4109,breaking trump declares he will only accept election result if i win video,0.0
6194,house panel to weigh expanding puerto rico oversight board power,1.0
3054,watch trump just threatened the medium with consequence for doing their job,0.0
4454,president obama rip sexist fat shaming trump a new one audio,0.0
1247,comey drop bombshell on session i don t want to be alone with trump video,0.0
889,witness debunks trump s comey crime allegation set trump up for another potential libel lawsuit,0.0
4289,dnc chair speaks out on revolting trump tape this is who donald trump truly is video,0.0
9505,u s appeal court set may hearing on revised trump travel order,1.0
5038,in victory for trump judge toss suit on foreign payment,1.0
203,trump get his a handed to him by british lawmaker for lying about rising crime rate in uk,0.0
2190,hannity ha a complete meltdown after being called a fascist traitor by chaz bono,0.0
4652,donald trump said something so stupid that mika brzezinski couldn t take it anymore video,0.0
8736,controversial milwaukee county sheriff say taking u s homeland security post,1.0
1497,trump s lawyer say trump ha no russian income with a few exception internet drag him tweet,0.0
8176,u s consumer financial watchdog accuses congressional critic of misstatement,1.0
2061,cowardly gop rep file police complaint against senior because he s terrified of dissent,0.0
9443,highlight the trump presidency on april 13 at 9 30 p m edt 0130 gmt on friday,1.0
2920,it s official woman s march overtakes inauguration attendance,0.0
660,trump panic over russia scandal kiss up to session after trashing him for week tweet,0.0
9304,trump say tax reform will be better if obamacare repeal passed first fox business,1.0
8633,trump budget call for wall street regulator to face restructuring,1.0
8675,new russia probe leak threaten to derail trump s foreign trip,1.0
6763,former trump adviser flynn s son being probed over russia nbc,1.0
9066,u s house may consider bill to fund government for a week source,1.0
1370,trump fall flat on his face in israel doesn t know he s in the middle east video,0.0
6495,typical u s family earning 100 000 to get 1 000 tax cut under trump plan aide,1.0
9996,trump aide attack agency that will analyze health bill s cost,1.0
4581,trump once again us a tragedy to congratulate himself video,0.0
4726,trump belittles female veteran embarrasses himself with totally wrong claim video,0.0
4609,trump campaign issue grossly racist statement regarding birther conspiracy,0.0
2223,two gop rep have an alternate healthcare bill and it name will make you laugh your a off,0.0
2077,ivanka trump just actually became our new first lady,0.0
9170,factbox trump on twitter april 19 georgia election karen handel,1.0
6058,twitter to label election ad after u s regulatory threat,1.0
394,reporter destroys trump s homeland security advisor on climate change this is brilliant video,0.0
192,gop senate candidate say kid were murdered at sandy hook because his god wa angry,0.0
3388,stephen king blast republican cozying up to putin since he hacked the election for them tweet,0.0
1227,trump jr throw temper tantrum while comey testifies that his dad obstructed justice,0.0
1268,hillary responds to trump s london failure and it s absolutely perfect tweet,0.0
9128,trump to name national labor relation board chairman white house,1.0
2985,watch elizabeth warren owns trump in scathing defense of rep john lewis,0.0
6061,illinois governor enlists counterpart to attack democrat in election ad,1.0
7640,attorney general session brush off trump criticism,1.0
6433,u s house committee launch probe of allergan patent deal,1.0
7833,senate intel committee democrat want to speak with trump s son,1.0
1516,trump spotted hanging up easily the most pathetic picture of all time in the white house photo,0.0
3614,trump supporter say fact don t exist and get immediately schooled,0.0
1024,trump camp spends 200 000 to trend pro ahca message on twitter anti ahca one go viral instead,0.0
1431,official trump will only read security briefing if we treat him like a toddler,0.0
