,title,value
3823,trump s inner circle is busily making revenge a top priority,0.0
8700,wa martin luther king jr a republican the truth will make conservative freak out,0.0
1574,in 2011 stephen colbert gave u a futuristic view of trump s presidency he wasn t far off video,0.0
10123,republican tax bill retains u s electric vehicle tax credit,1.0
5100,donald trump president obama is founder of isi honored by terrorist video,0.0
17234,trump adviser call for tax reform a bipartisan job bill,1.0
8347,jimmy fallon s trump claim victory a the winner and champion of second place video,0.0
13812,u s senate confirms trump trade representative ahead of nafta talk,1.0
10420,trump urged senate republican to drop panel s russia probe nyt,1.0
16415,kremlin say it ha no compromising dossier on trump,1.0
14657,house intel panel chief say did not meet trump during white house visit,1.0
2953,trump just offered the most bizarre excuse for russian prostitute urination scandal video,0.0
11821,jamie dimon venture beyond wall street to have a say in washington,1.0
4113,sarah palin call for executing democratic cheater on election day,0.0
6661,rape deemed legal in oklahoma because you can t substitute force with intoxication under the law,0.0
14421,ur federal service win 3 6 billion u s defense contract pentagon,1.0
2438,chuck schumer republican have real problem with trump behind closed door video,0.0
8004,fiscal conservative ted cruz just released his plan to destroy america by exploding our deficit,0.0
9994,lol shakedown artist jesse jackson tell crowd president trump would not qualify to get into jesus kingdom video,0.0
4948,watch donald trump throw a hissy fit about morning joe and get hilariously buried,0.0
3350,bush speechwriter brutally attack medium for pro trump lie,0.0
19658,fbi likely to interview clinton soon in email probe cnn,1.0
16883,trump sold all his share in company in june spokesman,1.0
19155,florida nightclub massacre prompt rubio to reconsider political future,1.0
15023,epa chief unconvinced on co2 link to global warming,1.0
5922,watch here s what it sound like when people try to excuse rape,0.0
14992,merkel meet trump in clash of style and substance,1.0
13683,goldman s donovan to withdraw from deputy treasury secretary nomination source,1.0
16602,under fire eric trump suspends charitable foundation washington post,1.0
11541,trump expected to set u s refugee cap at 45 000 source,1.0
7837,greedy oil ceo fire 20 percent of employee award himself 18 million,0.0
5843,twitter relentlessly mock rnc chair for pretending all is fine with trump,0.0
3499,republican in this state just sent a huge f k you to worker and democracy with one terrible move,0.0
3253,trump just claimed he beat obama in the election and got ripped apart by twitter tweet,0.0
8783,christian extremist in oregon launch campaign of terror against family for race mixing video,0.0
11901,trump tell congress get ready to do your job daca,1.0
1429,vicente fox brilliantly troll trump s disastrous week it s glorious,0.0
9732,drama queen chris matthew claim republican fanatic believe we should own this one thing video,0.0
4794,what trump want to do to your child would break the law,0.0
15048,watchdog press u s lawmaker to probe icahn s role with trump,1.0
9872,watch liberal american woman in hot water after she attack danish man for wearing a maga hat in denmark video,0.0
15029,fbi s comey meet with top u s congressional leader,1.0
1067,come along on cory booker and pal field trip to find the super secret gop health bill video,0.0
8958,the pathetic list of supply the oregon patriot brought with them to last the winter,0.0
9713,whoa watch former teen hollywood actor i can tell you the 1 problem in hollywood wa and is and always will be pedophilia,0.0
598,mooch change his tune say reporter absolutely recorded him without permission,0.0
6780,watch a the right change history before your very eye on tubman and jackson screenshots,0.0
16707,trump to unveil supreme court pick close to inauguration aide,1.0
15493,protester face off a u s abortion debate heat up,1.0
8910,nra good guy with a gun angry about obama s executive order shoot up apartment building video,0.0
2844,joy behar delivers brutally honest message to trump that he ll have to agree with video,0.0
2207,watch 2 gop rep are completely stumped over how many constituent they ll hurt with trumpcare,0.0
17990,washington post call for maine governor to resign,1.0
19827,u s to propose obama visit hiroshima in late may nikkei,1.0
9211,gowdy on fire rip into deputy ag rosenstein what in the hell is going on at the doj and fbi video,0.0
5670,how fox news broke election law and it helped trump,0.0
2535,trump whine about illegal leak about his administration s wrongdoing and get creamed tweet,0.0
3645,trump ignores constitution suggests insane punishment for burning american flag tweet,0.0
8363,jesus appears on kimmel to read gop quote and it s gloriously awkward video,0.0
9549,wow latino group aired terror like tv ad only day ago showing white man threatening to plow down muslim and minority kid with truck video,0.0
19104,lone hacker claim responsibility for cyber attack on democrat,1.0
6296,being transgender could soon mean you re a sex offender in arkansas if goper get her way,0.0
19772,ex house speaker hastert get 15 month admits sex abuse,1.0
6607,watch ted cruz get his a handed to him by chuck todd in humiliating interview,0.0
16045,right group voice fear over trump refugee plan torture,1.0
736,transgender navy seal hero dare trump tell me to my face i m not worthy of serving,0.0
7888,9 amazingly racist and bigoted thing trump supporter actually believe video,0.0
11979,trump say missouri sen mccaskill should back tax cut or lose re election,1.0
8504,racist explode a death of bundy militant blamed on jew and white oppression image,0.0
900,trump jr forced to admit to meeting with shady russian lawyer during 2016 campaign detail,0.0
889,witness debunks trump s comey crime allegation set trump up for another potential libel lawsuit,0.0
11947,new jersey senator menendez fails to win break in corruption trial,1.0
1817,stephen king tweet ultimate sean spicer insult that is pretty goddamn funny tweet,0.0
1507,tim kaine can t hold back his tear during heart wrenching health care hearing,0.0
11198,trump say he belief block grant healthcare bill will pas,1.0
18410,clinton say u s presidential election an alternative reality,1.0
18638,u s lawmaker want new budget request for iraq afghanistan troop,1.0
11846,house conservative group line up against trump deal on debt spending,1.0
2811,trump begin day of diplomacy by escalating hot war with the press tweet,0.0
1955,donald trump shocked a group of woman have heard of one of the most famous woman in history video,0.0
17869,top republican ryan distance himself from trump white house bid,1.0
15409,senate confirms mulvaney a trump s budget director,1.0
13451,three lawmaker question kushner co on concern over white house tie,1.0
17529,trump say he would not admit refugee without community support,1.0
6381,watch here s what happened when trump s publicist called stephen colbert,0.0
2654,watch senate dems hold 24 hour debate marathon a last stand against devos confirmation,0.0
19056,clinton to meet with house democrat on wednesday politico,1.0
10848,world running out of time on north korea trump to tell asia white house,1.0
15975,opposite attract uk pm call on trump to renew special relationship,1.0
2521,trump staffer are so terrified of trump that they re using secret chat app to avoid his wrath,0.0
11613,republican senator collins leaning against new healthcare bill ap,1.0
18299,mexico call trump wall plan outrageous after visit,1.0
13354,u s house panel say it russia probe continues after political feud,1.0
19169,ryan on orlando shooting we are a nation at war with islamist terrorist,1.0
7314,paul ryan just revealed what he gave up for lent and it s truly despicable video,0.0
1951,the creepy way penny s religion demand he treat woman will make you sick detail,0.0
11728,treasury s mnuchin say no tax cut for wealthy,1.0
14715,transcanada keystone xl rejection lawsuit dropped arbitrator,1.0
7939,john oliver crush republican lie about supreme court history video,0.0
9357,i served with roy moore in vietnam letter from veteran set record straight on honorable decent respectable patriotic commander and soldier,0.0
3302,obama just completely f cked over trump s muslim registry plan,0.0
7310,north carolina gop make state crappier place to live pass bill allowing lgbt discrimination,0.0
1248,trump royally blindsided his own national security team with last second change in nato speech,0.0
12851,senate s no 2 republican eye healthcare vote next week the hill,1.0
8321,woman gatecrashes own funeral to great surprise of husband who hired hitman to kill her video,0.0
12794,trump s fbi pick vow independence say russia probe no witch hunt,1.0
8785,behold donald trump s 4th grader response to obama s zero f cks left state of the union tweet,0.0
11343,trump s popularity is slipping in rural america poll,1.0
17403,russia s putin congratulates trump on election win,1.0
2203,nc student terrorize minority in disgusting kkk video their punishment is shockingly light,0.0
19129,former ally of nj s christie fail to dismiss bridgegate indictment,1.0
4765,soledad o brien slam medium for supporting white supremacy video,0.0
9629,best summary yet of the shocking clinton uranium one scandal from the beginning,0.0
3897,nc republican proudly brag about how well their voter suppression tactic are working,0.0
12389,trump bump court fight draw big money into attorney general race,1.0
4024,trump sends out dangerous tweet claiming voter fraud in texas state voting official call bullsh t,0.0
15232,u s appeal court will not put trump travel ban case on hold,1.0
15455,fbi interviewed flynn in initial day of trump administration nyt,1.0
5483,twitter go nut after president obama accomplishes yet another first,0.0
18892,gingrich christie lead trump list of vice presidential option,1.0
5815,hillary clinton s real record on lgbt right,0.0
11299,u s to stand with puerto rico until job is done white house,1.0
16683,factbox contender for senior job in trump s administration,1.0
12119,trump drop plan to create infrastructure council white house,1.0
13221,trump legal team delay filing leak complaint against comey,1.0
16572,factbox trump to meet head of carlyle group marvel world jewish congress,1.0
14095,government cost could rise 2 3 billion without obamacare payment study,1.0
5001,watch o reilly get his a s handed to him after whitesplaining trump to black guest,0.0
17090,democrat search for answer to stem a spreading republican tide,1.0
10266,pelosi say democrat will not back short term funding bill on thursday,1.0
655,republican kill trump s dream to repeal obamacare ready to work with democrat detail,0.0
1131,watch hilarious leaked video show australian pm mocking trump and it s now the best thing on the internet,0.0
18769,report accuses tennessee lawmaker of inappropriate sexual conduct,1.0
9258,handpicked successor and son of disgraced lawmaker john conyers reportedly body slammed spit upon and slit his girlfriend with knife,0.0
18911,puerto rico governor authorizes suspension of public debt payment,1.0
13430,putin russia struck no secret agreement with trump team,1.0
6015,black and brown people accounted for 86 5 percent of ny misdemeanor arrest,0.0
14931,apple google facebook skip legal challenge to new travel ban,1.0
6590,the amount of people shot this year so far by toddler will make your stomach turn,0.0
18195,factbox why the zika virus is causing alarm,1.0
11050,republican wall street score victory in dismantling class action rule,1.0
2510,report fox news might be under investigation by federal authority,0.0
2198,trump appointee didn t last two month before being fired for calling for muslim genocide,0.0
866,watch anderson cooper throw major shade at white house aide over fake news,0.0
16151,senate confirms retired general a first two trump cabinet member,1.0
11180,trump administration again decline to name china currency manipulator,1.0
1419,trump administration surrender staffer are already passing around their resume detail,0.0
11166,pentagon chief asks congress to not hinder cyber defense,1.0
835,watch mitch mcconnell get his a handed to him for whining on the senate floor because democrat don t support trumpcare,0.0
15339,penny say disappointed over flynn supported resignation,1.0
3323,trump get hilariously owned for whining about losing the popular vote again,0.0
7996,morgan freeman america s most beloved narrator voice powerful new clinton ad video,0.0
17788,new jersey bridgegate defendant say he wa duped,1.0
2021,democrat offer bill that would force trump to keep one of his promise,0.0
19908,former tv apprentice denounce trump white house bid,1.0
8225,starbucks pleased that their cafe are now segregated for men and woman tweet,0.0
19508,senate pass bill allowing 9 11 victim to sue saudi arabia,1.0
11674,senate republican tax chief want dividend deduction in tax reform,1.0
15448,ethic office urge white house to weigh disciplining conway,1.0
19018,house republican move to shut down democratic sit in over gun,1.0
15283,former border patrol official question trump plan to add agent,1.0
7661,fox news humiliates mitt romney for flip flopping on donald trump video,0.0
6191,rush limbaugh s show is in financial ruin thanks to liberal boycott,0.0
19918,sander at vatican say rich poor gap worse than 100 year ago,1.0
7309,all out war just occurred on the view between whoopi carson and trump video,0.0
13671,trump s fbi comment to russian were aimed at cooperation mcmaster,1.0
2665,jordanian airline tell trump to f ck himself with discount airfare to new york tweet,0.0
9782,watch officer who crashed motorcycle while escorting trump motorcade get unexpected call from the president here s what trump said that made him smile,0.0
13546,before the white house kennedy wa a high school prankster,1.0
10397,trump say u s secretary of state tillerson not leaving post,1.0
1676,where is all that winning twitter bite trump s head off after attack on another judge,0.0
7522,trump get snippy after being asked to dial down his violent rhetoric video,0.0
3655,rachel dratch brings up obvious problem with trump no one seems to be saying tweet,0.0
6248,this tweet perfectly connects alllivesmatter and zimmerman gun auction image,0.0
16071,california governor brown vow to fight trump call for civility,1.0
14496,prior to his sec nomination clayton communicated with sec contractor,1.0
3794,former candidate ben carson decline trump cabinet position cite lack of experience,0.0
6775,republican just made a decision that probably mean they ve given up on the election,0.0
3500,rnc mouthpiece join trump in vicious attack on carrier union leader,0.0
13170,opposing trump conservative bloc demand reform to internet spy law,1.0
1191,watch pelosi know the russian have something huge on trump and he ll do anything to keep it quiet,0.0
10285,u s appeal court hears argument on trump travel ban,1.0
1897,trump us syria attack to slam obama and twitter gleefully show the problem with that tweet,0.0
9621,watch sanctimonious anti trump hollywood implodes best friend turn on each other to save their career and their new movie suburbicon,0.0
11837,fbi chief see no evidence of white house interference in russia probe,1.0
16271,trump accuses civil right leader lewis of lying about inauguration,1.0
12911,trump to promote u s natgas export in russia s backyard,1.0
8269,hillary give rubio a new name after he say she kill baby on their due date video,0.0
102,perverted gop state rep corner lobbyist try to force her to help with his raging b ner,0.0
15683,iran ban u s wrestler in retaliation to trump s visa ban tv,1.0
16034,trump name ohlhausen a acting chair of federal trade commission,1.0
15197,trump tout support for nato but expansion languishes in senate,1.0
14191,north korean mock up birthday video show missile blowing up u s,1.0
10975,special counsel s russia probe entering new phase with first charge,1.0
15434,palestinian caution trump against abandoning two state concept,1.0
1797,this guy predicted trump s win and what he ha to say now should terrify republican,0.0
8470,donation to trump s veteran fundraiser not going to vet video,0.0
4594,watch actress kerry washington destroys trump for pretending to care about family,0.0
13494,trump blast russia probe tout ex adviser page over fbi cia,1.0
9884,cnn cut off black trump supporter when he answer white guilt question video,0.0
3732,spice company owner cause family feud when he call trump racist,0.0
954,video of buzz aldrin dying inside a trump go on rambling idiotic speech about space go viral,0.0
19613,former illinois congressman request to plead guilty in tax case,1.0
13135,u s top court will not review ohio perfect ballot law,1.0
10348,u s defense chief urge pakistan to redouble effort against militant,1.0
973,trump meeting privately with putin asked aide for gift to give him,0.0
13235,u s senator reach deal on russia sanction,1.0
13458,u s travel sector to suffer if trump revers cuba detente report,1.0
15757,for hardline west bank settler jared kushner s their man,1.0
15666,white house investigates leak of trump call to australia mexico,1.0
1399,disney world is having a meltdown over trump doesn t want to add him to hall of president,0.0
3008,bombshell israeli spy reveal trump s pee party is just the tip of a fast melting iceberg,0.0
5311,no longer just suspicion expert trace dnc hacker back to russian internet server,0.0
18972,clinton campaign hit trump for seeing brexit a boon to his business,1.0
9712,ben affleck busted after making statement of shock over harvey weinstein charge rape accuser call him out you lie claim affleck knew,0.0
15776,u s proposes 0 25 percent hike in medicare advantage payment,1.0
2187,congress sends trump a serious warning about his tweeting,0.0
16704,senate fight loom after trump tap exxon ceo a top u s diplomat,1.0
13621,amid opposition trump make low budget request for mexico border wall,1.0
6372,watch anti lgbt activist get destroyed when he can t answer which bathroom trans woman should use,0.0
664,mccain expose how capitol hill republican really feel about trump,0.0
12832,white house play down trump son s meeting with russian lawyer last year,1.0
18922,obama trump s rhetoric is xenophobic not populist,1.0
1424,right wing medium won t let slain dnc staffer rip,0.0
15617,elliott abrams is trump s leading candidate for deputy secretary of state source,1.0
10121,trump to say in security speech that china is competitor official,1.0
11618,u s take north korea threat of h bomb test seriously trump official say,1.0
1061,a new bill in missouri would allow your employer to fire you for using birth control,0.0
9771,college conservative stalked by antifa on campus you will not stop u video,0.0
14888,trump vow appeal up to supreme court after loss on travel ban,1.0
14276,russia and usa after tillerson talk agree modest step to mend tie,1.0
5012,donald trump s son bash his father s campaign so ridiculous i can t even watch it audio,0.0
4838,fmr mexican president trump is not welcome in our country video,0.0
3837,trump revers himself on obamacare and conservative throw a temper tantrum,0.0
15008,u s civil liberty group aclu seek to tap anti trump energy,1.0
10565,trump pardon turkey in annual thanksgiving tradition,1.0
16438,departing u s trade chief warns against withdrawing from tpp,1.0
2013,rnc paid ten of thousand to intel firm with massive russian tie to dig up dirt on hillary,0.0
4807,there wa something weird about trump s hair during his embarrassing mexico trip,0.0
18237,justice ginsburg hope cooler head prevail on high court vacancy,1.0
19564,republican win obamacare legal challenge add to insurer concern,1.0
9625,class act sarah sander reveals what she doe before every wh briefing video,0.0
1416,jason chaffetz prepares to run for the hill a the russia probe heat up detail,0.0
19027,seeking to regain ground trump call clinton corrupt and a liar,1.0
13704,u s academic group oppose trump s visa vetting plan,1.0
7019,court decides scott walker s right to work law is unconstitutional,0.0
17014,pentagon warns against impact of extending temporary u s funding bill,1.0
17392,anxious world leader seek clarity on trump policy,1.0
2668,hamilton cast added sisterhood to america the beautiful and conservative are losing their mind tweet,0.0
13520,trump again urge senate to loosen rule push healthcare and tax reform,1.0
2372,white house now planting fake story to discredit reporter who expose trump s bullsh t,0.0
1224,paul ryan responds to trump s loyalty request to comey this is beyond pathetic detail,0.0
13810,kushner co say to skip china marketing push this weekend,1.0
1539,ranking dem on house russia probe ha explosive news for trump that will have him running scared,0.0
3697,fox news get busted for hypocritically whining about people questioning trump s legitimacy,0.0
11027,u s ha lost trust in south sudan trump envoy tell president,1.0
19309,u s expects to continue strong philippine alliance despite duterte signal,1.0
7867,racist high schoolers chant trump trump usa at racially diverse basketball team video,0.0
6028,elizabeth warren smash trump over his 100 million tie to a foreign bank,0.0
10658,senate approves trump transportation department nominee,1.0
8683,amy schumer rightfully blast young critic who snagged photo just to bash her tweet,0.0
18367,obama s judge leave liberal imprint on u s law,1.0
1703,trump won t give sean spicer the boot because that guy get great rating,0.0
284,trump try shaming nfl with video of hockey fan standing for anthem and humiliates himself,0.0
7642,rubio and cruz launch weird anti trump yoga routine to boost donation tweet video,0.0
8989,nobody in oregon seems to want the bundy militia there,0.0
9897,wow video capture angry st louis protester turning on medium tv reporter call unprovoked attack the scariest moment of my career,0.0
877,trump jr s accomplice that set up russian meeting checked in for it on facebook tweet,0.0
8680,scholastic yank child s book for it portrayal of happy slave image,0.0
7126,woman are punished every day for abortion but trump didn t say that on fox news sunday video,0.0
4372,obama girl are going to be bridesmaid so conservative called them n s screenshots,0.0
6402,watch a gop senate candidate threaten to harm a reporter video,0.0
13548,republican win montana special election despite assault charge,1.0
6156,two comedian imagine the trump bernie debate and it is hilarious video,0.0
245,a new low trump exploit la vega shooting to raise money for his campaign tweet,0.0
804,watch kellyanne conway smear investigator to give trump an excuse to fire them,0.0
7155,michigan s republican governor just won a major leadership award,0.0
14974,republican plan to repeal obamacare would leave million uninsured report,1.0
5769,thanks to obamacare america will save 2 6 trillion in healthcare spending,0.0
4964,a trump collapse clinton donation surge,0.0
10189,trump congratulates democrat for alabama u s senate victory in tweet,1.0
16432,russia ha tried to influence election in couple dozen country u s spy chief,1.0
18568,donald trump fire senior adviser ed brookover source,1.0
16225,democrat take aim at mnuchin a confirmation hearing loom,1.0
13592,vermont governor snuff legal pot tell lawmaker to get it right,1.0
11590,trump pressure u s senator to back republican healthcare bill,1.0
9735,muslim refugee busted going back to the country they claim to have fled for vacation video,0.0
15760,trump s epa pick vote delayed in boycott by senate democrat,1.0
6466,conservative christian sob into their coffee over trump s nomination there s nobody left,0.0
11810,trump call for a tax reform speed up in light of hurricane irma,1.0
473,sicko in texas want to make a buck off harvey disaster and it might land her in hot water,0.0
3308,watch chris cuomo shred kellyanne conway for hypocritically defending trump s pay for play scheme,0.0
9310,just in flynn to plead guilty to lying to the fbi,0.0
4345,atlantic s endorsement slam trump indicts him a one of the most dangerous candidate ever,0.0
9668,academy award winning actor in harvey weinstein s new batman movie once denounced pedophilia hysteria claimed child under 16 yr old are immensely attractive,0.0
13841,trump to nominate ex congressman green to lead u s aid agency,1.0
9204,gop s jim jordan to lou dobbs it s jail time evidence show fbi went after republican party nominee video,0.0
8782,house republican attempt to be cool with snapchat tremendously backfire,0.0
12792,trump jr s russia email could trigger probe under election law,1.0
2257,sean spicer ha insane meltdown get hostile with reporter in off camera briefing detail,0.0
19819,hillary clinton also want britain to stay in the eu,1.0
15898,under trump travel ban syrian christian still see no light,1.0
5321,watch bill o reilly go off the rail and blame obama for literally everything,0.0
4022,gary johnson ha another insanely incoherent meltdown during interview video,0.0
11763,former trump adviser flynn s son being probed over russia nbc,1.0
3305,watch keith olbermann tell fool who voted for trump to wave goodbye to their social security,0.0
15038,senate panel back trump nominee to be ambassador to israel,1.0
17579,amid election jitter many big fund stay aggressive but cash tempts,1.0
14245,trump administration issue final rule on stricter obamacare enrollment,1.0
9467,panda photobombs melania trump on trip to beijing zoo and amazing great wall of china,0.0
5931,racist conservative wish sasha obama a happy 15th birthday hope u get raped screenshots,0.0
11718,trump to pitch america first agenda in u n debut press on north korea,1.0
3476,secret cia report show russia hacked both party only released dem data to help trump video,0.0
12353,trump call russia sanction legislation significantly flawed,1.0
10619,u s tax reform pose more risk for state and local government,1.0
3167,naacp member arrested for protesting trump s racist attorney general pick video,0.0
19735,after long delay u s senate approves envoy to mexico,1.0
19118,senate leader mcconnell say nobody want terrorist to have firearm,1.0
9925,democrat corey booker back single payer and wide open border build tunnel not wall video,0.0
153,4 reason why this little known trump aide is more dangerous to trump than paul manafort,0.0
12941,china sanguine a trump xi bromance sour over north korea taiwan,1.0
15773,u s senate support for trump education nominee weakens,1.0
9638,watch first lady donate inaugural ball gown to smithsonian video,0.0
16390,secretary of state nominee tillerson veers from trump on key issue,1.0
13787,republican representative gowdy say he is not interested in fbi job,1.0
502,fox and friend completely panic and cut segment short because a democrat showed up video,0.0
18881,republican trump say system is rigged after clinton email announcement,1.0
503,paul ryan sharpens his backstabbing knife prepares war with white house video,0.0
18603,white house say no politics in u s cyber threat investigation,1.0
17281,u s slam proposed israeli bill on settlement a troubling step,1.0
14857,top nsa official ridicule allegation britain spied on trump,1.0
10055,u s responds in court fight over illegal indonesian immigrant,1.0
5265,john mccain s granddaughter shred donald trump declares support for hillary,0.0
19938,u s lawmaker target may 1 for puerto rico debt crisis bill,1.0
9645,lol liberal hack joy reid try to turn death of 4 u s soldier in niger into trump s benghazi get humiliated when she find out who sent troop there,0.0
8148,bill maher light up a joint and get real about pot legalization video,0.0
3044,sarah palin cheer on trump s persecution of the free press and get humiliated for it,0.0
15488,white house official attack court after legal setback on immigration,1.0
1690,nc gop judge leaf bench in disgust give corrupt gop legislature a massive f you detail,0.0
1579,watch teacher whitesplains his use of n er to black student fails miserably video,0.0
2891,racist nra host us racial slur to vulgarly celebrate the end of obama s presidency,0.0
18118,mexico president following california marijuana vote state lawmaker,1.0
12186,u s auto safety advocacy group name obama era official to top post,1.0
11893,obama say trump immigration move cruel not required legally,1.0
18308,pena nieto told trump mexico will not pay for wall presidential spokesman,1.0
17047,clinton team to take part in u s state vote recount trump blast effort,1.0
689,auntie maxine water showdown in senate inspires gospel anthem for the silenced,0.0
19284,obama to democrat i want u to run scared in election,1.0
14319,trump to meet u s business leader on infrastructure tax reform,1.0
16050,trump s defense chief eye debut trip to japan south korea next week,1.0
19748,house speaker ryan invite india s modi to address congress,1.0
2691,cnn just told kellyanne conway to go f ck herself in the best way possible tweet,0.0
12377,trump administration seek prompt raise of debt ceiling white house,1.0
8640,bundy terrorist attend a community meeting get chewed out by angry resident video,0.0
13646,senate intelligence to vigorously pursue flynn testimony,1.0
6410,watch tom brokaw and morning joe burn sarah palin for threatening paul ryan,0.0
9836,former army ranger is only steelers player who show for national anthem video,0.0
19720,obama torch trump at his final washington correspondent dinner,1.0
14144,u s retailer bet on congress over bolivia to thwart trump border tax issue,1.0
13661,u s president trump arrives in israel on flight from riyadh,1.0
13218,no cause to fire special counsel mueller deputy attorney general,1.0
13580,despite vow trump organization not tracking all profit from foreign government,1.0
6034,michelle obama eviscerates hateful trump in final commencement speech and it is glorious video,0.0
1396,conservative bashed obama for bowing to saudi trump just curtsied video,0.0
19333,trump university told student how to cash in on housing crash,1.0
14452,house will not vote on healthcare law before break lawmaker,1.0
10579,u s senator seek detail on dubious oversight shift by japanese bank,1.0
19527,national security adviser will not testify at house panel white house,1.0
19778,white house urge congressional action amid flint water crisis,1.0
3733,fox news to black hamilton actor shut up and stick to hip hop video,0.0
12693,senate intel panel want to interview everyone at trump jr s russia meeting,1.0
3686,alabama trump supporter get fired for incredibly racist rant about the obamas image,0.0
11144,putin say trump hampered from delivering electoral promise,1.0
4862,trump spokeswoman too stupid to understand sarcasm retweets insult about herself tweet,0.0
8498,fox ceo desperately begs donald trump s wife and daughter to get him back in debate tweet,0.0
14502,homeland security announces step against h1b visa fraud,1.0
6288,watch louisiana gop rep slam her sexist male colleague on the statehouse floor,0.0
2974,trump brag about number of people coming to inauguration doesn t realize most are protester,0.0
6240,la republican proposes banning stripper over 160 lb age 28 video,0.0
8870,watch what happens when a muslim woman show up at a donald trump rally video,0.0
11375,u s voting commission vice chair urged new voting restriction,1.0
9349,88 yr old democrat congressman and accused sexual predator reluctantly step down from house judiciary committee refuse to resign,0.0
13862,fbi in turmoil over comey firing scramble on for new chief,1.0
13764,trump s defense chief on intelligence uproar i m not worried,1.0
6275,listen to ann coulter pretend she like jew while making vile anti semitic statement audio,0.0
3825,stupid trump fan think he won the popular vote but he lost by a huge margin tweet,0.0
16468,kentucky lawmaker pas right to work legislation,1.0
9678,republican will never watch arrogant jimmy kimmel again after what he just said about them,0.0
11461,under pressure from trump price resigns a health secretary over private plane uproar,1.0
5460,new poll show clinton crushing trump in key swing state,0.0
18209,trump vow harsh response to iranian vessel that harass u s navy,1.0
10195,trump to meet house senate tax cut negotiator wednesday white house,1.0
15319,trump issue first public condemnation of anti semitic incident,1.0
12772,factbox senate healthcare bill would slash medicaid keep tax on wealthy,1.0
14310,russia before tillerson visit say worried usa may attack north korea,1.0
19409,clinton knock trump for cheering housing bubble burst,1.0
7367,trump say obama s presidency is worst thing to ever happen to israel video,0.0
4196,texas church reject man for being gay but he get the last laugh a year later,0.0
647,key trump supporter and major donor trump is incompetent disaster,0.0
9181,chaffetz call for session to resign it s time to go some deep systemic problem video,0.0
4662,scott baio try to push hillary s body double conspiracy and fails miserably tweet,0.0
1931,trump ha brain fart in middle of executive order signing leaving penny to frantically cover video,0.0
9366,just in three liberal reporter bribed to push trump dossier propaganda,0.0
13072,trump say he did not record conversation with former fbi director comey,1.0
19295,u s election s anti trade tone concerning union pacific ceo,1.0
3945,bridgegate verdict is in guilty on all charge document,0.0
6816,art project or hate speech 6 rainbow colored noose found hanging on tennessee campus,0.0
15092,senate panel back trump national security adviser pick,1.0
17326,trump win put u s russia hostility on hold but for how long,1.0
14905,trump eye flexible islamic state war fund guantanamo upgrade,1.0
269,bill o reilly writes infuriating blog post on la vega massacre it s absolutely vile,0.0
18022,mexican prefer clinton to donald trump poll show,1.0
628,the real damning reason trump opened fire on blumenthal via twitter detail,0.0
15494,trump say he will bring down the price of wall on mexico s border,1.0
7815,a potential nuclear disaster is looming in ny state and nobody in the news is talking about it,0.0
3010,the internet just tore trump apart after he doubled down on racist john lewis attack tweet,0.0
8914,the most conservative state depend far more on federal aid this prof it image,0.0
10636,session change statement about trump campaign and russia,1.0
8895,watch obama go beast mode on cnn anchor for pushing gun grab conspiracy video,0.0
3506,watch michael moore slam trump for caring more about twitter than national security briefing,0.0
5760,president obama just revealed his new career and it could be awesome,0.0
16204,israel s right wing ha grand plan for trump era,1.0
12217,pentagon s empty post cause uncertainty for defense contractor,1.0
8457,carson campaign demand gay soldier go back in the closet lest they get too militant about it,0.0
14482,mexico foreign minister to meet tillerson kelly in washington,1.0
8190,this company us a black model to promote the worst shirt ever image tweet,0.0
6323,noam chomsky warns american the gop is the most dangerous organization in human history video,0.0
4411,watch bill maher hilariously torch whiny trump s debate meltdown,0.0
5062,nancy pelosi advises changing number after dems are doxxed in dnc hack,0.0
1462,internet slam trump over mother s day woman s health hypocrisy tweet,0.0
18873,obama hit campaign trail say ready to pas baton to clinton,1.0
3436,these damning tweet are exactly why trump should lose his twitter account now,0.0
15438,u n chief say two state mideast solution is the only way,1.0
14627,obama s defense chief doe not see big change in iraq campaign,1.0
14448,for trump mar a lago is place to break the ice with china s xi,1.0
3983,dakota access pipeline protest fund asks for only 5k but get much more,0.0
17188,case on trump worker contract raise conflict of interest question,1.0
2482,maher eviscerates trump s insane presser get real about how dangerous he is video,0.0
15278,bcbs cigna among insurer group to meet with trump on monday,1.0
7292,watch trump supporter go on anti muslim rant then karma happens video,0.0
944,obama take a trip to indonesia and masterfully troll trump and birthers,0.0
9132,breaking fbi arrest stop horrific san francisco mass casualty christmas day attack by muslim truck driver and former marine sharpshooter,0.0
3437,chinese state medium call trump out after he give one china policy the middle finger,0.0
15924,france germany concerned about trump s move to limit refugee,1.0
19173,texas politician slammed for tweet sent after florida shooting,1.0
556,trump justice department is going after anyone who even thought of protesting trump,0.0
19964,clinton to propose creation of immigrant affair office,1.0
6031,may job report and unemployment rate bleak guess who s to blame hint it s not obama,0.0
17494,two third of u s voter say they back some gun control reuters ipsos poll,1.0
17055,trump turn to washington lawyer to navigate legal ethic issue,1.0
16635,u s chief justice refuse to force vote on obama high court pick,1.0
2002,rep ted lieu torch evil donald trump over his cruel approach to healthcare tweet,0.0
13232,u s military unfunded requirement list at 33 billion mattis,1.0
5184,donald trump s immigrant wife may have committed visa fraud,0.0
4621,trump told an incest joke about ivanka so creepy dr oz wa forced to edit it out video,0.0
